,business_id,name,categories,city,stars,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6
26,26iUm28PTWJd9qqDe5YvKw,Pei Wei,"Restaurants, Chinese, Pan Asian, Fast Food, Gluten-Free, Noodles, Asian Fusion",Philadelphia,1.5,0.22237897619896452,0.15240440788019066,0.01961278086596548,0.10662658788066677,0.16865908691122347,0.33031816026298905
27,2hCJpE5I2OfEToUGcvdGRQ,Wajoe,"Korean, Restaurants",Philadelphia,3.0,0.32846203794430723,0.04939681961774994,0.006152598881729761,0.09346062128648353,0.17227320975711172,0.3502547125126178
28,2o4CRQ-FreATtbnhlLKWew,The Pizza Place,"Restaurants, Pizza",Philadelphia,3.0,0.36936280442900854,0.07964617077191051,0.008479667206340647,0.21586758955754665,0.21825162869184722,0.10839213934334639
29,2owewxu5r6mLfKv6BBV3Aw,Dunkin',"Donuts, Food, Restaurants, Coffee & Tea",Philadelphia,1.5,0.3469938329676875,0.031905117846821957,0.008937024024346409,0.2204378723147341,0.24590221115428526,0.14582394169212481
30,3-rScHRALlmQnsbMz_XFTA,BurgerFi,"Restaurants, Fast Food, Burgers",Philadelphia,2.0,0.3632838684319318,0.03366326917262806,0.0027151910629687357,0.27402637960649595,0.28503519060461824,0.04127610112135726
31,3966MAWoL1GbB8Zjvspx1g,Urban Enoteca,"Nightlife, Bars, Restaurants, American (New), Italian",Philadelphia,3.0,0.26227861930657453,0.25733494998198114,0.0043571719712015506,0.06867147809304658,0.1792155377185237,0.2281422429286724
32,3BJxm-HnvzdwD1zjmSbmyQ,Golden Chopstick Chinese Restaurant,"Restaurants, Chinese",Philadelphia,3.0,0.3204539060387396,0.1463439512380138,0.027502765536696762,0.1595988291023122,0.2832093879012538,0.06289116018298384
33,3NsTKp85H2FUjr1SURf0NQ,Greenstreet Coffee Co.,"Restaurants, Food, Cafes, Coffee & Tea",Philadelphia,4.5,0.35660980641934503,0.08272845514416476,8.764393902580686e-05,0.23825596063756513,0.10418549235392773,0.21813264150597153
34,40O7uKX-uAG_JDrS-OM85w,Umai Umai,"Japanese, Sushi Bars, Asian Fusion, Restaurants",Philadelphia,4.5,0.2052684395690895,0.23243045798582526,0.1293939210356012,0.14280035129918534,0.22788152412234616,0.062225305987952464
35,4D_GsaRoqk7P09VOcgezlQ,B2,"Vegan, Restaurants, Food, Coffee & Tea",Philadelphia,3.5,0.30991000973784905,0.07494387922037522,0.0472275241454627,0.1483187909378549,0.21201190267620773,0.20758789328225036
36,4FLz0ha5Gy4dKKl3UFVI6g,The Market Tavern,"Nightlife, Bars, American (Traditional), Irish Pub, Pubs, Beer, Wine & Spirits, Restaurants, Food",Philadelphia,3.5,0.42373973066167736,0.33895089697796943,0.02605056705571224,0.1068053403569238,0.005950877051837573,0.09850258789587961
37,4HRtArZJtcAs10gAE7_bzw,COSI,"Restaurants, Sandwiches, Coffee & Tea, Food",Philadelphia,2.5,0.2851116271306284,0.039023173380269296,0.008883096198923458,0.15754772174525836,0.3054190655280897,0.20401531601683084
38,4P6u1-EXiwVdGSZbYHD7GQ,The HeadHouse Cafe,"Sushi Bars, Restaurants, Bars, Gastropubs, Nightlife, Pubs",Philadelphia,2.5,0.3929312200077674,0.10870263016912238,0.026496446135678826,0.16427386884548967,0.19723639571092283,0.11035943913101888
39,4R2KR_-FybS7oegGrXjHVg,Del Frisco's Double Eagle Steakhouse,"Food, Restaurants, Seafood, Specialty Food, Steakhouses, American (Traditional)",Philadelphia,4.0,0.3193768666098702,0.08851618561972663,0.03235107430825489,0.17551959145832943,0.2470079550089332,0.13722832699488569
40,4ZZIxkhZrmRpyNiMjmQG8A,Underdogs,"Hot Dogs, Restaurants, Salad",Philadelphia,4.0,0.11367551672463368,0.10509841726432435,0.24663476818526694,0.35065739261811624,0.1181354636676449,0.06579844154001388
41,5-olTgAwRwJyvfvrdEFdSg,StudioKitchen,"American (New), Restaurants",Philadelphia,4.0,0.20588980026904283,0.29678701329469465,0.0,0.0,0.0057479308775521916,0.49157525555871034
42,5E7Zk3g6kLsB72J4EX4YkA,Bufad,"Desserts, Event Planning & Services, Caterers, Vegetarian, Pizza, Restaurants, Food, Italian, Venues & Event Spaces",Philadelphia,4.0,0.336238450765182,0.03379344139938189,0.008540139628816935,0.3329287064840622,0.18534987791113802,0.10314938381141894
43,5IEkofnAwaleuGjfBVsrvw,Turp’s Kitchen,"Restaurants, Soul Food, Chicken Wings, Sandwiches",Philadelphia,3.0,0.28054743892274564,0.0,0.0,0.21595498953124756,0.46140162953280267,0.04209594201320418
44,5IL3rTT-_LHyvVJRVNKxaQ,Victory Beer Hall,"American (New), Pretzels, German, Pubs, Nightlife, Food, Sandwiches, Restaurants, Beer, Wine & Spirits, Bars",Philadelphia,3.0,0.24050300493076374,0.08232688221154663,0.01789924858381139,0.24914061913792876,0.2983508182417754,0.11177942689417404
45,5Orn19gUeqCgKu5IRYlvpQ,Popeyes Louisiana Kitchen,"American (Traditional), Fast Food, Food, Chicken Wings, Restaurants",Philadelphia,3.0,0.3429435895263707,0.11252569576834429,0.0,0.14854768318183476,0.3271449856367715,0.06883804588667874
46,5dIS6fNq-t5tdj5X56rTzg,Kosmo Pizza & Grille,"Restaurants, Pizza, Sandwiches, American (Traditional), Food Delivery Services, Food",Philadelphia,4.5,0.13113733605069727,0.09125899123432482,0.0,0.08777092896340484,0.09597842985671531,0.5938543138948578
47,5eldbLrF_oodWvu1VuEP8w,1925 Cocktail Lounge,"Restaurants, Bars, Adult Entertainment, Lounges, American (New), Nightlife",Philadelphia,2.5,0.4511705854441675,0.08656931980382265,0.02180572975411596,0.13224259959480159,0.15597221914819265,0.15223954625489974
48,5gqoD4EknTFf-39zz1Fa1w,El Compadre,"Restaurants, Mexican, Breakfast & Brunch",Philadelphia,4.5,0.5984960747117324,0.10608629316667431,0.028202327403935343,0.0,0.06822687407705687,0.19898843064060096
49,5m7bO2jAln0hygX7-Y72bQ,Ga Vang,"Vietnamese, Restaurants",Philadelphia,3.0,0.24552529134309034,0.0,0.008681384903465336,0.0,0.0,0.7457933237534444
50,5nqWNo7uVU1Zxm4tjnvkUw,Hai Street Kitchen & Co,"Japanese, Asian Fusion, Fast Food, Restaurants",Philadelphia,3.5,0.2841189762355284,0.12538462178987686,0.040311075767213156,0.17506037077885633,0.23799257902626547,0.13713237640225978
51,5tRxcP-pDVeZtcDU-FkQ9A,Brown Street Pub,"Nightlife, Restaurants, Arts & Entertainment, American (Traditional), Bars, Shopping, Art Galleries, Pubs",Philadelphia,3.5,0.6365036637793242,0.0,0.0001651360539231797,0.23880257953948372,0.04555138602899913,0.07897723459826973
52,65m_3aPnCbDjm8nOd5TrQA,Loving Hut,"Internet Cafes, Vegan, Coffee & Tea, Restaurants, Food",Philadelphia,4.0,0.24814558590954708,0.1794009824348009,0.04571883128680521,0.32247075062056296,0.0005827134352565316,0.20368113631302728
53,68ThEdiK0eWCEgGEmV9Tng,Southgate,"Breakfast & Brunch, American (Traditional), Korean, Restaurants, Gastropubs, Nightlife, Bars, Cocktail Bars",Philadelphia,4.0,0.38171175138339314,0.024012503130635736,0.14981134325893228,0.16353146791295528,0.22717995359025012,0.05375298072383347
54,6CsLAjWXFlLpErBZEmGQ5g,Sky Cafe,"Indonesian, Restaurants",Philadelphia,4.5,0.2409235665101327,0.0,0.01754279015974733,0.0,0.7255901630288096,0.015943480301310386
55,6F_pMpmU4WDycwY8B8T9Fg,Italian Bistro of Center City,"Italian, Restaurants",Philadelphia,2.5,0.3273718075389082,0.08006617194679262,0.02258543197947501,0.3153480142716132,0.003400159909298444,0.2512284143539125
56,6HvlBeMH1povoskopmp94Q,Du Jour Commerce Square,"Personal Chefs, Caterers, Salad, Food, Event Planning & Services, Restaurants, Coffee & Tea, Sandwiches, Breakfast & Brunch",Philadelphia,3.0,0.6477218512606674,0.03682019563375511,0.007028037308648993,0.03017850385473311,0.07776618636657322,0.20048522557562212
57,6LmJ1077AVxEMn4Ce5ZSHg,Logan Square Cafe,"Venues & Event Spaces, Cafes, Breakfast & Brunch, Caterers, Event Planning & Services, Restaurants",Philadelphia,2.0,0.297677249618613,0.13409146100552974,0.05787371715872184,0.1959642786573798,0.20880406511849486,0.1055892284412607
58,6OTy5-0NdmxgxqCLVuIJaA,M Kee,"Restaurants, Chinese",Philadelphia,4.0,0.24385826123945545,0.10674689533437907,0.121495320061249,0.08267494068477055,0.33487061203653523,0.1103539706436107
59,6bmVsTncY7MzLlbraU4aTg,Hibachi Japanese Steakhouse & Sushi Bar,"Japanese, Restaurants",Philadelphia,2.5,0.281227401214344,0.062417152570020874,0.041912981033103903,0.16751421175970527,0.3429662986332404,0.10396195478958563
60,6c8eIawbCBu3FLp2kDraBA,Attico Rooftop Lounge,"Tapas/Small Plates, American (Traditional), Beer, Wine & Spirits, Mediterranean, Restaurants, Food, Bars, Cocktail Bars, Nightlife",Philadelphia,3.0,0.4468510015692143,0.0558263658598728,0.017897692287806907,0.17972746234119194,0.20063373355186326,0.09906374439005074
61,6cfNCzL2A0XsmXnjeg0u7w,Cosi,"Coffee & Tea, Pizza, Restaurants, Food, Sandwiches",Philadelphia,2.0,0.27939375766610003,0.06363579813657246,0.16731684997346258,0.1260477594303489,0.24291634462534922,0.12068949016816678
62,6mZ99K1Ge3vkXnygDYw1Jg,Keating's River Grill,"Steakhouses, Seafood, Restaurants",Philadelphia,2.5,0.31149304955073354,0.06855877217622307,0.011057016091814328,0.16503838778101987,0.3331146623611673,0.11073811203904188
63,6mZCkALTvbeWPcc5IAImHg,Robert Chiarella's Gourmet Pizzeria,"Pizza, Restaurants, Sandwiches, Italian",Philadelphia,3.5,0.1599955580857466,0.22770753899118004,0.0,0.14178994136156653,0.02871886931049384,0.441788092251013
64,6tcFFccjwE4twLkrkqVLPg,Ooh LaLa Salads,"Restaurants, Salad",Philadelphia,3.0,0.22900463713134023,0.11590525698431159,0.2285351505550403,0.16758937584142508,0.16916743348360172,0.08979814600428104
65,6vp741cxMvQMicJ3qZuLGQ,2nd Street Brew House,"Pubs, Beer, Wine & Spirits, Food, Nightlife, Bars, Restaurants, Beer Bar, American (Traditional), Sports Bars",Philadelphia,4.0,0.41207293989543275,0.06899820040175533,0.00806304831742072,0.17248267829894495,0.16534770936148452,0.17303542372496167
66,6w6wDhgTzteP1tCBvK6fnw,Loie,"Lounges, Nightlife, Bars, Restaurants",Philadelphia,2.5,0.21275281935606477,0.04977813426082476,0.176841790971014,0.060039558778642844,0.30749445226779715,0.19309324436565645
67,7HE_mWkvZ8GxsP0sLP-_ng,The PokéSpot,"Fast Food, Poke, Food, Restaurants, Hawaiian, Japanese",Philadelphia,4.0,0.23462994196160566,0.24472282221790737,0.008580256837860716,0.23656043982498245,0.09056323026643578,0.18494330889120802
68,7lOWx72SeKTuUDuW51aYNw,Salvatore's Pizzeria,"Restaurants, Pizza",Philadelphia,4.5,0.7727794886792982,0.0,0.017731447034223614,0.20948906428647815,0.0,0.0
69,7lYSam2Ci_1WzzoUicug3w,Checkers,"Restaurants, American (Traditional), Fast Food, Burgers",Philadelphia,2.0,0.5,0.0,0.0,0.11824162703336485,0.016698247246790813,0.3650601257198443
70,7lwe7n-Yc-V9E_HfLAeylg,Pub & Kitchen,"Restaurants, Pubs, Food, Bars, American (New), Nightlife",Philadelphia,3.5,0.3489417389397464,0.09319007762362436,0.07293895882612711,0.18108991153460477,0.18499626327564664,0.11884304980025072
71,7n0qmplNMqPLkcRfI2_ieA,Minar Palace,"Buffets, Pakistani, Restaurants, Indian",Philadelphia,3.0,0.3188432337700739,0.11582614511244275,0.09563334877795875,0.18621424942824216,0.14605232829286416,0.13743069461841828
72,7z16CBc74GhbyqalwZrJUQ,Ting Wong Restaurant,"Noodles, Asian Fusion, Restaurants, Chinese, Seafood",Philadelphia,4.0,0.25409472712699993,0.1984113382326787,0.052375818095026144,0.16811401279571128,0.14106800558884197,0.18593609816074202
73,8HAs-c3bh_tr4ggiYAlZng,sweetgreen,"Soup, Salad, Vegan, Restaurants, Vegetarian",Philadelphia,3.5,0.3849238040127826,0.12790215213994618,0.018439825713409227,0.22508140838475577,0.14865006019238702,0.09500274955671928
74,8VfQxXmbPdn8zvsVpYcBWA,Cafe L'Aube,"Food, Internet Cafes, French, Bakeries, Cafes, Coffee & Tea, Restaurants",Philadelphia,4.0,0.3890206547966897,0.04514207810777998,0.003789073537785797,0.3403866057041511,0.12005487593635954,0.10160671191723399
75,8pqdJjefYq-a9IBSJJmKwA,The Dandelion,"British, Restaurants, Gastropubs, Bars, Nightlife",Philadelphia,4.0,0.29273482620690006,0.07266962198938093,0.10237516060507547,0.18263483259354854,0.23590151044395483,0.11368404816114018
76,981Xj6Sey1CjyP6WQ70lzg,Waterfront Gourmet Cafe & Deli,"Coffee & Tea, Cafes, American (Traditional), Restaurants, Caterers, Sandwiches, Event Planning & Services, Food, Delis, Bagels",Philadelphia,4.0,0.2747304929108626,0.04042657935960209,0.13813622024544728,0.08514200320214352,0.27529658093399206,0.18626812334795242
77,9JSv_XGIjTt_uwE6fVctMQ,Marathon,"Restaurants, American (New)",Philadelphia,2.5,0.31429270144015586,0.05317798655972581,0.010530803727137028,0.26512702145059286,0.1559905536192657,0.2008809332031227
78,9RmCMNxgGe7vX5MYF_TM4Q,Wawa,"Restaurants, Sandwiches, Coffee & Tea, Delis, Food",Philadelphia,3.0,0.35065633663797513,0.017233896392414714,0.03907544431038054,0.4753094384169364,0.11772488424229322,0.0
79,9THOqAjKxNGHYVqobMEVWA,The Crocodile,"Nightlife, Arts & Entertainment, Food, Pizza, Restaurants, Beer, Wine & Spirits, Bars, Music Venues, Lounges",Philadelphia,3.5,0.32267060444255047,0.0,0.06853664667323156,0.01775045317423285,0.33618948492142237,0.25485281078856276
80,9c7MUiE6VI8NesjPdj5FkA,Bubblefish,"Restaurants, Sushi Bars, Japanese, Bubble Tea, Taiwanese, Food",Philadelphia,4.0,0.39914666751901695,0.12340473268325765,0.09672395465494982,0.18425797692077828,0.1232067433195386,0.07325992490245871
81,9ciFIt5951W-InCyYqs0CQ,Cucina Forte,"Restaurants, Italian",Philadelphia,4.0,0.39662546336694504,0.014011951150248874,0.012499367165382242,0.15626393169403413,0.22493549522174708,0.19566379140164267
82,9gObo5ltOMo6UgsaXaHPWA,R2L,"American (New), Lounges, Nightlife, Cocktail Bars, Bars, Restaurants",Philadelphia,3.5,0.3196398373845784,0.08297226726003976,0.03203780398089766,0.22329990213793602,0.2231676801631672,0.11888250907338097
83,9ggTidLF9LPNdyWdCGtrYg,Gooey Looie's,"Sandwiches, Cheesesteaks, Restaurants, Delis",Philadelphia,4.5,0.23608416541871582,0.03236687492024486,0.011215502888710668,0.23631386950727556,0.32648969996134275,0.15752988730371034
84,9mA9qYqiv4c0T9ASid3PIQ,The Capital Grille,"Seafood, Restaurants, Wine Bars, American (Traditional), Italian, Steakhouses, Bars, Nightlife",Philadelphia,4.0,0.20927468639950192,0.17822508047832378,0.010490718098544592,0.19603458489681408,0.2619983843845498,0.14397654574226582
85,A55glg6ynzqjNAbRyTI3ig,Nifty Fifty's,"Fast Food, Breakfast & Brunch, Juice Bars & Smoothies, Desserts, Burgers, Restaurants, Food",Philadelphia,3.5,0.060577927674640285,0.0,0.0,0.0789491159865791,0.8604729563387806,0.0
86,AAvoBxeUwDnD5ThE9Cz6Fg,L'anima,"Italian, Seafood, Mediterranean, Restaurants",Philadelphia,4.0,0.07807943904239406,0.40109441964968723,0.0,0.19582025680272883,0.21312181888017476,0.11188406562501511
87,AqXAY71HZDnOV_qG1H0GpA,Don Chucho,"Food, Restaurants, Mexican",Philadelphia,2.5,0.17001069915012829,0.0,0.017300147061976294,0.4712750938798826,0.27119106613579896,0.07022299377221383
88,AvdhZ3RgY3xJbW-JMACcMg,J C Chinese Restaurant,"Restaurants, Chinese",Philadelphia,2.0,0.2310716673190747,0.00687884172915604,0.07128750668122037,0.23515856989487716,0.3987223031447979,0.05688111123087378
89,B08ELtRljjxnefQ3ayqUZg,SOHO Pizza,"Pizza, Restaurants",Philadelphia,3.5,0.33278466963498293,0.05739782514188532,0.07277744772777998,0.1705883210140125,0.19081377749026532,0.17563795899107393
90,BM92j54mc-c-6MWqWSimRw,Dmitri's,"Restaurants, Mediterranean, Greek, Seafood",Philadelphia,3.5,0.20548655034503663,0.138053706596681,0.05182943825141358,0.1912085596547112,0.25807058275168143,0.1553511624004761
91,BUEx8JCXx5v81EEVAIUC-Q,Parkway Corner Deli,"Bars, American (Traditional), Beer Bar, Restaurants, Sandwiches, Beer, Wine & Spirits, Nightlife, Breakfast & Brunch, Delis, Food, Grocery",Philadelphia,4.0,0.4385545947875834,0.1532796183709523,0.017995929592547633,0.21895507923491306,0.0001640720113167322,0.1710507060026869
92,BfQ4W2cNB2ZSd7yaAhE_BA,PHS Pop Up Garden,"Parks, Active Life, Beer Gardens, Mexican, Local Flavor, Restaurants, Nightlife, Bars, Beer, Wine & Spirits, Food",Philadelphia,4.5,0.22170332959126393,0.12478922668945132,0.18487663017679343,0.23961149160921744,0.18374647538029074,0.04527284655298316
93,BnprLJ4Lr33--YjTmgk9Zg,Doma,"Restaurants, Korean, Japanese, Sushi Bars",Philadelphia,4.0,0.21258333018901412,0.08304298565410072,0.10796613873628655,0.09849071923567564,0.37487206604727635,0.12304476013764658
94,C6ZTVm4BmpazpUTNzgVSqw,Subway,"Restaurants, Sandwiches, Fast Food",Philadelphia,3.5,0.4532749599102787,0.27091354704317283,0.13877876836818653,0.07069421606549556,0.056596795994587744,0.009741712618278643
95,C809UuprygJyEgJw4wr2Pg,Domino's Pizza,"Chicken Wings, Sandwiches, Restaurants, Pizza",Philadelphia,1.5,0.3202263811418618,0.0879415912202278,0.018435198917424064,0.18904397218396593,0.18867562701812648,0.19567722951839392
96,CNVC7kz8xTaRMOiE7XdEQw,26 North BYOB,"Restaurants, Seafood",Philadelphia,4.0,0.25162395135817817,0.527058116679475,0.0,0.0,0.22131793196234692,0.0
97,CR_hm3-T9HEGGWTElXErRw,McDonald's,"Restaurants, Fast Food, Food, Burgers, Coffee & Tea",Philadelphia,1.5,0.2411482445149251,0.1441133422755404,0.007005613393270433,0.30168849261509634,0.09411048043454229,0.2119338267666255
98,CU0yiz9rIm6cBkdCGFwJiQ,Waterfront Gourmet Cafe & Deli,"Sandwiches, Cafes, Delis, Restaurants",Philadelphia,4.0,0.4405304073039803,0.0,0.002079665586003267,0.2805440606042171,0.18993484602130023,0.08691102048449917
99,CY9cIgT7EU0ot-3WyiOAiw,Mama Angelina's,"Restaurants, Pizza, Sandwiches, Cheesesteaks",Philadelphia,3.5,0.4390130910337151,0.11253705995416236,0.003458480115042096,0.0876873708582187,0.22758100844654874,0.12972298959231293
100,Cfpv0IjS0lI4CgF1fpbF_w,The Original Snockey's Oyster & Crab House,"Seafood, Restaurants",Philadelphia,2.5,0.2444158517010647,0.10741152857398452,0.036386952399256656,0.19150665825359656,0.2803936522770775,0.13988535679502007
101,CiTYWOKcXTZYztsT43wb5g,Tela's Market & Kitchen,"Specialty Food, Food, Breakfast & Brunch, Restaurants, Salad, Sandwiches, Grocery, American (New)",Philadelphia,4.0,0.2907267575616482,0.09675000248531862,0.06467177223666963,0.2376101869744026,0.2308563374912598,0.07938494325070111
102,Cmfs_i-FtaR6O1C07OEcOg,Dock Street Brewery South,"Venues & Event Spaces, Event Planning & Services, American (Traditional), Restaurants, Breweries, Brewpubs, Food",Philadelphia,3.5,0.27726372819128087,0.13056079693833944,0.028914176758219,0.0742637577037255,0.21275491720989193,0.2762426231985432
103,CpBuc0aSueBpTXce3fJoRQ,Fiore Fine Foods,"Restaurants, Food, Pizza, Cafes, Bakeries, Desserts, Breakfast & Brunch, American (New), Italian, Coffee & Tea",Philadelphia,4.5,0.21083937018620358,0.030076231169699267,0.0,0.0,0.211184406988663,0.5478999916554342
104,D4DZztR7vkbiED6txGUYFg,Red Kings 2 Restaurant,"Nightlife, Karaoke, Food, Szechuan, Chinese, Restaurants",Philadelphia,3.5,0.3291738261013517,0.02641042422594227,0.01257266261808867,0.14772115057806937,0.3505018664262166,0.13362007005033147
105,D4PD-ZKV06keByyoouJzhg,Mack's Boardwalk Pizza,"Food, Pizza, Restaurants",Philadelphia,3.0,0.2974934735376502,0.13530833805728779,0.15946125606365483,0.10371434212393374,0.27301920495890375,0.03100338525856975
106,DJJtybSWY0BygESsSrabqg,Texas Wieners,"Breakfast & Brunch, Restaurants, American (Traditional), Burgers, Food, Hot Dogs",Philadelphia,4.0,0.37215706510939617,0.24237246985161284,0.0,0.0,0.17848437923496335,0.20698608580402772
107,DKXeB-JIou5XPI49CzITuQ,China House,"Restaurants, Chinese",Philadelphia,4.0,0.5284333024327776,0.12245725668631058,0.06611556086039477,0.08991109787186836,0.15243312676261608,0.04064965538603259
108,DRr5xdfHtqgWfhmdTU1B8Q,London Grill,"Breakfast & Brunch, Italian, Restaurants, American (New)",Philadelphia,3.0,0.29051696382381437,0.08412950627677047,0.08082873452238513,0.2065726368030998,0.1818117875890493,0.15614037098488093
