business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,general_category
VBJenKqcBasewkS7PoLOWA,Taco Bell,2809 S. Front St,Philadelphia,PA,19148,39.9115533508,-75.1501093905,1.5,15,1,{'RestaurantsDelivery': 'True'},"Mexican, Tacos, Fast Food, Restaurants","{'Monday': '8:0-0:0', 'Tuesday': '8:0-0:0', 'Wednesday': '8:0-0:0', 'Thursday': '8:0-0:0', 'Friday': '8:0-0:0', 'Saturday': '8:0-0:0', 'Sunday': '8:0-0:0'}",Restaurants
yeoutv6FkWfpvRED-Rz7Wg,South Side Pizza,740 Mifflin St,Philadelphia,PA,19148,39.9253687,-75.1591098,3.0,29,1,"{'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'average'"", 'HasTV': 'False', 'OutdoorSeating': 'False', 'Caters': 'True', 'RestaurantsGoodForGroups': 'False', 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'WiFi': ""u'no'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForKids': 'True'}","Restaurants, Pizza","{'Monday': '11:0-23:30', 'Tuesday': '11:0-23:30', 'Wednesday': '11:0-23:30', 'Thursday': '11:0-23:30', 'Friday': '11:0-0:30', 'Saturday': '11:0-0:30', 'Sunday': '12:0-23:0'}",Restaurants
tcvNBC65Gsa4cH1_gyucpQ,Noord,1046 Tasker St,Philadelphia,PA,19148,39.92966,-75.163003,4.5,396,1,"{'BikeParking': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'False', 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '3', 'RestaurantsTableService': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'DogsAllowed': 'False', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'WiFi': ""u'no'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': True, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'Alcohol': ""u'none'"", 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False'}","Scandinavian, Restaurants, American (New)","{'Monday': '0:0-0:0', 'Friday': '17:0-21:0', 'Saturday': '17:0-21:0', 'Sunday': '17:0-20:0'}",Restaurants
0yN1rxCrEKqQIUk-nqyWVw,Subway,714 Market St,Philadelphia,PA,19106,39.9508785,-75.1528953034,3.0,10,0,"{'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'WiFi': ""u'no'"", 'Caters': 'True', 'OutdoorSeating': 'False', 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsDelivery': 'True', 'DriveThru': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'True'}","Restaurants, Fast Food, Sandwiches","{'Monday': '0:0-0:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-16:0', 'Thursday': '0:0-0:0', 'Friday': '10:0-16:0', 'Saturday': '10:0-16:0', 'Sunday': '10:0-16:0'}",Restaurants
5Y7cqSgUSfLwn7ulBeO_sA,Bluestone Lane - Philadelphia,1 S Penn Sq,Philadelphia,PA,19107,39.9513885876,-75.1631133975,4.0,88,1,"{'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'Caters': 'True', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'Alcohol': ""u'none'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'free'"", 'BusinessParking': ""{u'valet': False, u'garage': None, u'street': None, u'lot': False, u'validated': None}""}","Coffee & Tea, Breakfast & Brunch, Restaurants, Gluten-Free, Cafes, Food","{'Monday': '7:0-15:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-13:0'}",Restaurants
QQUDUU_4bCu2BIeofxaY0Q,Pellicane's Nest,743 S 8th St,Philadelphia,PA,19147,39.940224,-75.15579,4.0,14,0,"{'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'RestaurantsTableService': 'False', 'NoiseLevel': ""'average'"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'False', 'Alcohol': ""'none'"", 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'True', 'HasTV': 'True', 'OutdoorSeating': 'False'}","Breakfast & Brunch, Diners, Cafes, Restaurants, Sandwiches",,Restaurants
ws8ltnaTw9MJuF6fZehOVQ,Traditional Szechuan,935 Arch St,Philadelphia,PA,19107,39.9537009,-75.1561045,3.0,46,0,"{'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'HasTV': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'True', 'BikeParking': 'True', 'RestaurantsTableService': 'True', 'RestaurantsAttire': ""'casual'""}","Chinese, Szechuan, Food, Restaurants","{'Monday': '11:0-22:30', 'Tuesday': '11:0-22:30', 'Wednesday': '11:0-22:30', 'Thursday': '11:0-22:30', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}",Restaurants
GhJ0L2bavp3FjOF9C9ghdA,Pad Thai Shack,127 S 18th St,Philadelphia,PA,19103,39.950761,-75.170345,1.5,54,0,"{'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'False', 'RestaurantsReservations': 'False', 'GoodForKids': 'False', 'RestaurantsPriceRange2': '1', 'Corkage': 'False', 'Caters': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'False', 'BYOBCorkage': ""'yes_free'"", 'OutdoorSeating': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTableService': 'False', 'Alcohol': ""'none'""}","Thai, Restaurants",,Restaurants
Phde8iK9NVUClxBZnKuQyg,The Mulberry,1835 Arch St,Philadelphia,PA,19103,39.9556688,-75.1708177,3.0,6,1,"{'BestNights': ""{u'monday': False, u'tuesday': False, u'wednesday': False, u'thursday': False, u'friday': False, u'saturday': False, u'sunday': False}""}","American (Traditional), Pizza, Bars, Restaurants, Nightlife",,Restaurants
qrQV_pWhwPrti3Dlz1WVgw,IHOP,3 Snyder Ave,Philadelphia,PA,19148,39.92134,-75.14514,2.5,88,1,"{'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'BikeParking': 'True', 'Caters': 'False', 'Alcohol': ""'none'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'HasTV': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'HappyHour': 'False', 'CoatCheck': 'False', 'NoiseLevel': ""u'average'"", 'WiFi': ""'free'"", 'GoodForMeal': ""{'dessert': False, 'latenight': None, 'lunch': True, 'dinner': None, 'brunch': True, 'breakfast': True}"", 'ByAppointmentOnly': 'False', 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': None}"", 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'True'}","American (Traditional), American (New), Burgers, Restaurants, Breakfast & Brunch","{'Monday': '0:0-0:0', 'Tuesday': '7:0-20:0', 'Wednesday': '7:0-20:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-20:0', 'Saturday': '7:0-20:0', 'Sunday': '6:0-15:30'}",Restaurants
bKppmYKQ_-9cpp2yziB-Qw,Lincoln Chicken Pizza And Grill,2614 W Girard Ave,Philadelphia,PA,19130,39.9738754,-75.1794242,2.5,20,1,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTableService': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'True'}","Cheesesteaks, Chicken Wings, Restaurants, Pizza","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-0:0'}",Restaurants
BfQ4W2cNB2ZSd7yaAhE_BA,PHS Pop Up Garden,1438 South St,Philadelphia,PA,19146,39.943584,-75.1669,4.5,186,0,"{'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'HasTV': 'False', 'NoiseLevel': ""u'very_loud'"", 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'True', 'GoodForKids': 'False', 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}"", 'Smoking': ""u'no'"", 'CoatCheck': 'False', 'WiFi': ""u'no'"", 'HappyHour': 'True', 'BusinessAcceptsBitcoin': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}"", 'BusinessParking': ""{u'valet': False, u'garage': None, u'street': None, u'lot': False, u'validated': False}"", 'ByAppointmentOnly': 'False', 'GoodForDancing': 'False', 'Music': ""{u'dj': False, u'live': False, u'jukebox': False, u'video': False, u'background_music': False, u'karaoke': False, u'no_music': False}""}","Parks, Active Life, Beer Gardens, Mexican, Local Flavor, Restaurants, Nightlife, Bars, Beer, Wine & Spirits, Food","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '12:0-0:0', 'Saturday': '12:0-0:0', 'Sunday': '12:0-22:0'}",Restaurants
tqBkgu2wyCjYBWuTQoy2aw,Orchard Smoothie and Cafe,1200  S Federal St,Philadelphia,PA,19146,39.9349405,-75.1636927,3.0,34,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'WiFi': ""u'free'""}","Cafes, Restaurants, Food, Juice Bars & Smoothies","{'Monday': '12:0-22:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-22:0'}",Restaurants
NMtUD873aWrNjljt3VOcFA,Juniper Commons,521 S Broad St,Philadelphia,PA,19147,39.9440648,-75.1653273,3.5,63,0,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTableService': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'OutdoorSeating': 'False', 'WiFi': ""u'free'"", 'BikeParking': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '3', 'RestaurantsReservations': 'True', 'HasTV': 'True', 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'HappyHour': 'True', 'GoodForKids': 'False'}","American (Traditional), Breakfast & Brunch, Restaurants, Diners","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-21:0'}",Restaurants
